drug_concept_name,condition_concept_name,PRR,mean_reporting_frequency,drug_concept_name_tokens,condition_concept_name_tokens
menthol,bladder transitional cell carcinoma,10.0,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 24176, 17459, 3526, 2482, 21081, 2863, 102]"
menthol,ovarian cyst,2.72727,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 1051, 10755, 2937, 22330, 3367, 102]"
menthol,uterine leiomyoma,1.25,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 21183, 24226, 26947, 16940, 9626, 102]"
menthol,uterine polyp,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 21183, 24226, 26572, 2361, 102]"
menthol,cervix carcinoma,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 8292, 2099, 5737, 2595, 2482, 21081, 2863, 102]"
menthol,ovarian cancer,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 1051, 10755, 2937, 4456, 102]"
menthol,prostate cancer,0.909091,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 25086, 4456, 102]"
menthol,lung neoplasm malignant,2.5,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 11192, 9253, 24759, 3022, 2213, 16007, 27881, 102]"
menthol,throat cancer,20.0,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 3759, 4456, 102]"
menthol,basal cell carcinoma,1.42857,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 15191, 3526, 2482, 21081, 2863, 102]"
menthol,skin cancer,1.42857,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3096, 4456, 102]"
menthol,renal cell carcinoma stage unspecified,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 25125, 3526, 2482, 21081, 2863, 2754, 25851, 102]"
menthol,carotid artery occlusion,1.66667,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2482, 4140, 3593, 16749, 1051, 9468, 24117, 102]"
menthol,cerebral haematoma,2.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18439, 5292, 14545, 20389, 2050, 102]"
menthol,cerebral haemorrhage,0.434783,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18439, 5292, 6633, 2953, 25032, 4270, 102]"
menthol,cerebral ischaemia,3.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 18439, 2003, 7507, 17577, 102]"
menthol,cerebrovascular accident,1.22642,0.0103339,"[101, 2273, 2705, 4747, 102]","[101, 8292, 2890, 12618, 12044, 15431, 4926, 102]"
menthol,embolic stroke,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 7861, 18647, 6909, 102]"
menthol,ischaemic stroke,3.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 2003, 7507, 23238, 2278, 6909, 102]"
menthol,transient ischaemic attack,0.9375,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 25354, 2003, 7507, 23238, 2278, 2886, 102]"
menthol,facial palsy,1.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 13268, 14412, 6508, 102]"
menthol,facial paresis,1.42857,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 13268, 11968, 19009, 102]"
menthol,viith nerve paralysis,0.833333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 8890, 2705, 9113, 26287, 102]"
menthol,parosmia,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11968, 2891, 10092, 102]"
menthol,trigeminal neuralgia,4.0,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 13012, 3351, 22311, 2140, 15756, 10440, 102]"
menthol,multiple sclerosis,1.51515,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 3674, 8040, 3917, 12650, 102]"
menthol,multiple sclerosis relapse,2.70833,0.0103339,"[101, 2273, 2705, 4747, 102]","[101, 3674, 8040, 3917, 12650, 2128, 2721, 29251, 102]"
menthol,headache,1.27237,0.0508744,"[101, 2273, 2705, 4747, 102]","[101, 14978, 102]"
menthol,sinus headache,1.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 8254, 2271, 14978, 102]"
menthol,migraine,0.483871,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 19117, 26456, 102]"
menthol,migraine with aura,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 19117, 26456, 2007, 15240, 102]"
menthol,hydrocephalus,4.0,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 18479, 3401, 21890, 7393, 102]"
menthol,brain oedema,1.17647,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 4167, 1051, 14728, 2863, 102]"
menthol,dementia alzheimers type,2.5,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 28767, 21901, 2015, 2828, 102]"
menthol,amnesia,1.57895,0.00715421,"[101, 2273, 2705, 4747, 102]","[101, 29222, 102]"
menthol,memory impairment,1.22222,0.00874404,"[101, 2273, 2705, 4747, 102]","[101, 3638, 25172, 102]"
menthol,cognitive disorder,0.8,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 10699, 8761, 102]"
menthol,disturbance in attention,0.277778,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 16915, 1999, 3086, 102]"
menthol,mental impairment,1.57895,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 5177, 25172, 102]"
menthol,akinesia,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 17793, 2229, 2401, 102]"
menthol,dyskinesia,0.952381,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 1040, 7274, 4939, 2229, 2401, 102]"
menthol,hypokinesia,3.33333,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 1044, 22571, 23212, 21509, 102]"
menthol,movement disorder,2.77778,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 2929, 8761, 102]"
menthol,psychomotor hyperactivity,0.47619,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18224, 15319, 2099, 23760, 18908, 7730, 102]"
menthol,tardive dyskinesia,0.833333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 16985, 4305, 3726, 1040, 7274, 4939, 2229, 2401, 102]"
menthol,dystonia,1.42857,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 1040, 27268, 12488, 102]"
menthol,hemiparesis,1.11111,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 19610, 11514, 17933, 2483, 102]"
menthol,hemiplegia,1.11111,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 19610, 11514, 23115, 2401, 102]"
menthol,paraplegia,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11498, 10814, 10440, 102]"
menthol,tremor,1.34752,0.0151033,"[101, 2273, 2705, 4747, 102]","[101, 27734, 102]"
menthol,hyporeflexia,7.5,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 1044, 22571, 5686, 21031, 14787, 102]"
menthol,balance disorder,0.394737,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 5703, 8761, 102]"
menthol,coordination abnormal,1.5,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 12016, 19470, 102]"
menthol,dysstasia,0.689655,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 1040, 7274, 9153, 8464, 102]"
menthol,coma,0.188679,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 16571, 102]"
menthol,aphasia,0.526316,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 9706, 14949, 2401, 102]"
menthol,confusional state,0.43956,0.0063593,"[101, 2273, 2705, 4747, 102]","[101, 6724, 2389, 2110, 102]"
menthol,altered state of consciousness,0.555556,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 8776, 2110, 1997, 8298, 102]"
menthol,depressed level of consciousness,0.46875,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 14777, 2504, 1997, 8298, 102]"
menthol,loss of consciousness,1.24294,0.0174881,"[101, 2273, 2705, 4747, 102]","[101, 3279, 1997, 8298, 102]"
menthol,postictal state,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2695, 2594, 9080, 2110, 102]"
menthol,somnolence,1.15152,0.0151033,"[101, 2273, 2705, 4747, 102]","[101, 2061, 2213, 3630, 22717, 102]"
menthol,central nervous system lesion,4.44444,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 2430, 6091, 2291, 4649, 3258, 102]"
menthol,nervous system disorder,0.47619,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 6091, 2291, 8761, 102]"
menthol,neurodegenerative disorder,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11265, 10976, 3207, 6914, 25284, 8761, 102]"
menthol,agitation,0.123457,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 22356, 102]"
menthol,clonus,10.0,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 18856, 24891, 102]"
menthol,crying,3.125,0.00794913,"[101, 2273, 2705, 4747, 102]","[101, 6933, 102]"
menthol,disorientation,1.17647,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 4487, 21748, 11638, 3370, 102]"
menthol,grimacing,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11844, 26217, 102]"
menthol,head discomfort,2.5,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 2132, 17964, 102]"
menthol,restlessness,0.731707,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 15035, 2791, 102]"
menthol,thinking abnormal,2.30769,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 3241, 19470, 102]"
menthol,unresponsive to stimuli,0.344828,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 4895, 6072, 26029, 12742, 2000, 22239, 102]"
menthol,burning sensation,5.90164,0.0286169,"[101, 2273, 2705, 4747, 102]","[101, 5255, 8742, 102]"
menthol,formication,2.72727,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 2433, 21261, 102]"
menthol,hyperaesthesia,3.07692,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 23760, 6679, 3367, 15689, 2401, 102]"
menthol,paraesthesia,0.863309,0.00953895,"[101, 2273, 2705, 4747, 102]","[101, 11498, 25344, 102]"
menthol,skin burning sensation,3.7931,0.00874404,"[101, 2273, 2705, 4747, 102]","[101, 3096, 5255, 8742, 102]"
menthol,allodynia,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2035, 7716, 6038, 2401, 102]"
menthol,hypoaesthesia,1.98413,0.0198728,"[101, 2273, 2705, 4747, 102]","[101, 1044, 22571, 10441, 25344, 102]"
menthol,neuralgia,1.05263,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 15756, 10440, 102]"
menthol,sensory disturbance,2.08333,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 16792, 16915, 102]"
menthol,sensory loss,2.5,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 16792, 3279, 102]"
menthol,aphonia,2.30769,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 9706, 8747, 2401, 102]"
menthol,dysarthria,0.285714,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 1040, 7274, 22425, 4360, 102]"
menthol,dysphonia,1.16667,0.00556439,"[101, 2273, 2705, 4747, 102]","[101, 1040, 7274, 20846, 2401, 102]"
menthol,incoherent,4.44444,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 4297, 11631, 7869, 3372, 102]"
menthol,speech disorder,2.29167,0.00874404,"[101, 2273, 2705, 4747, 102]","[101, 4613, 8761, 102]"
menthol,urinary incontinence,1.875,0.00476948,"[101, 2273, 2705, 4747, 102]","[101, 24471, 3981, 2854, 4297, 12162, 21820, 3401, 102]"
menthol,carpal tunnel syndrome,1.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 29267, 2389, 5234, 8715, 102]"
menthol,neuropathy peripheral,1.02564,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 11265, 10976, 20166, 15965, 102]"
menthol,grand mal convulsion,0.30303,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2882, 15451, 9530, 19722, 4877, 3258, 102]"
menthol,convulsion,1.11801,0.0143084,"[101, 2273, 2705, 4747, 102]","[101, 9530, 19722, 4877, 3258, 102]"
menthol,epilepsy,1.53846,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 4958, 9463, 18075, 102]"
menthol,partial seizures,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 7704, 25750, 102]"
menthol,abnormal dreams,0.416667,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 19470, 5544, 102]"
menthol,abnormal sleeprelated event,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 19470, 3637, 16570, 4383, 2724, 102]"
menthol,sleep talking,2.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3637, 3331, 102]"
menthol,insomnia,1.68224,0.0286169,"[101, 2273, 2705, 4747, 102]","[101, 16021, 5358, 6200, 102]"
menthol,middle insomnia,1.25,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 2690, 16021, 5358, 6200, 102]"
menthol,hypersomnia,0.8,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 23760, 25426, 6200, 102]"
menthol,sleep apnoea syndrome,1.25,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3637, 9706, 3630, 5243, 8715, 102]"
menthol,poor quality sleep,0.625,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3532, 3737, 3637, 102]"
menthol,hypertonic bladder,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 23760, 25009, 24176, 102]"
menthol,radiculopathy,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 10958, 14808, 18845, 20166, 102]"
menthol,cerebral atrophy,2.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18439, 2012, 18981, 10536, 102]"
menthol,cerebral ventricle dilatation,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18439, 18834, 7277, 2571, 29454, 6790, 3508, 102]"
menthol,hoarseness,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 21221, 2791, 102]"
menthol,neuropathy,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11265, 10976, 20166, 102]"
menthol,seizure,2.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18634, 102]"
menthol,premature labour,1.66667,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 21371, 4428, 102]"
menthol,preeclampsia,2.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3653, 8586, 10278, 4523, 2401, 102]"
menthol,ectopic pregnancy,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 14925, 14399, 2594, 10032, 102]"
menthol,premature baby,0.869565,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 21371, 3336, 102]"
menthol,pregnancy,0.588235,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 10032, 102]"
menthol,anxiety,1.03448,0.0166932,"[101, 2273, 2705, 4747, 102]","[101, 10089, 102]"
menthol,nervousness,4.34783,0.0158983,"[101, 2273, 2705, 4747, 102]","[101, 6091, 2791, 102]"
menthol,stress,2.0,0.0063593,"[101, 2273, 2705, 4747, 102]","[101, 6911, 102]"
menthol,tension,3.75,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 6980, 102]"
menthol,claustrophobia,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 19118, 13181, 24920, 102]"
menthol,fear,1.29032,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 3571, 102]"
menthol,fear of death,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3571, 1997, 2331, 102]"
menthol,phobia,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 6887, 16429, 2401, 102]"
menthol,obsessivecompulsive disorder,2.5,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 27885, 8583, 12742, 9006, 14289, 4877, 3512, 8761, 102]"
menthol,panic attack,1.21212,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 6634, 2886, 102]"
menthol,panic disorder,4.0,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 6634, 8761, 102]"
menthol,panic reaction,5.0,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 6634, 4668, 102]"
menthol,distractibility,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 15886, 13464, 102]"
menthol,learning disorder,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 4083, 8761, 102]"
menthol,screaming,1.11111,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 7491, 102]"
menthol,depression,1.23077,0.0190779,"[101, 2273, 2705, 4747, 102]","[101, 6245, 102]"
menthol,anhedonia,1.875,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 2019, 9072, 12488, 102]"
menthol,decreased interest,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 10548, 3037, 102]"
menthol,depressed mood,2.96296,0.0063593,"[101, 2273, 2705, 4747, 102]","[101, 14777, 6888, 102]"
menthol,feeling of despair,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 3110, 1997, 13905, 102]"
menthol,negative thoughts,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 4997, 4301, 102]"
menthol,derealisation,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 4315, 15879, 6648, 102]"
menthol,hallucination,0.813953,0.00556439,"[101, 2273, 2705, 4747, 102]","[101, 2534, 14194, 12758, 102]"
menthol,hallucinations mixed,1.66667,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2534, 14194, 22045, 3816, 102]"
menthol,impulsive behaviour,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 17727, 23004, 9164, 102]"
menthol,bipolar disorder,3.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 29398, 8761, 102]"
menthol,anger,0.384615,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 4963, 102]"
menthol,emotional disorder,2.06897,0.00476948,"[101, 2273, 2705, 4747, 102]","[101, 6832, 8761, 102]"
menthol,emotional distress,1.21212,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 6832, 12893, 102]"
menthol,euphoric mood,2.22222,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 7327, 8458, 29180, 6888, 102]"
menthol,frustration,6.66667,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 9135, 102]"
menthol,mood altered,1.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 6888, 8776, 102]"
menthol,premenstrual syndrome,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 26563, 6132, 16344, 8787, 8715, 102]"
menthol,aggression,1.30435,0.00476948,"[101, 2273, 2705, 4747, 102]","[101, 14974, 102]"
menthol,hostility,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18258, 102]"
menthol,social avoidant behaviour,2.5,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2591, 4468, 4630, 9164, 102]"
menthol,abnormal behaviour,0.634921,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 19470, 9164, 102]"
menthol,choking sensation,1.66667,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 18329, 8742, 102]"
menthol,psychiatric symptom,4.0,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 13691, 25353, 27718, 5358, 102]"
menthol,throat tightness,3.33333,0.0063593,"[101, 2273, 2705, 4747, 102]","[101, 3759, 4389, 2791, 102]"
menthol,mental disorder,0.434783,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 5177, 8761, 102]"
menthol,mental status changes,0.769231,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 5177, 3570, 3431, 102]"
menthol,alcoholism,16.6667,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 25519, 102]"
menthol,dependence,3.33333,0.00476948,"[101, 2273, 2705, 4747, 102]","[101, 18642, 102]"
menthol,drug abuse,0.235294,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 4319, 6905, 102]"
menthol,drug dependence,2.69231,0.0111288,"[101, 2273, 2705, 4747, 102]","[101, 4319, 18642, 102]"
menthol,intentional drug misuse,6.48649,0.0572337,"[101, 2273, 2705, 4747, 102]","[101, 21249, 4319, 28616, 8557, 102]"
menthol,nicotine dependence,1.33333,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 19332, 10196, 18642, 102]"
menthol,schizophrenia,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 23683, 102]"
menthol,libido decreased,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 5622, 17062, 2080, 10548, 102]"
menthol,nightmare,1.07143,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 10103, 102]"
menthol,sleep disorder,1.02564,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 3637, 8761, 102]"
menthol,intentional selfinjury,1.11111,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 21249, 2969, 2378, 9103, 2854, 102]"
menthol,suicidal ideation,0.833333,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 26094, 2801, 3508, 102]"
menthol,suicide attempt,0.617284,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 5920, 3535, 102]"
menthol,intentional misuse,11.3333,0.0135135,"[101, 2273, 2705, 4747, 102]","[101, 21249, 28616, 8557, 102]"
menthol,polysubstance abuse,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 26572, 6342, 5910, 26897, 6905, 102]"
menthol,bladder dilatation,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 24176, 29454, 6790, 3508, 102]"
menthol,nephrotic syndrome,1.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11265, 8458, 21709, 2594, 8715, 102]"
menthol,tubulointerstitial nephritis,0.588235,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 14366, 18845, 18447, 2545, 3775, 20925, 11265, 8458, 14778, 2483, 102]"
menthol,glomerulosclerosis,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 1043, 21297, 2121, 18845, 11020, 3917, 12650, 102]"
menthol,nephropathy,5.0,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 11265, 8458, 18981, 17308, 102]"
menthol,nephrosclerosis,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 11265, 8458, 7352, 14321, 29166, 102]"
menthol,kidney fibrosis,3.33333,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 14234, 10882, 12618, 6190, 102]"
menthol,renal disorder,1.25,0.00476948,"[101, 2273, 2705, 4747, 102]","[101, 25125, 8761, 102]"
menthol,anuria,0.526316,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 2019, 27703, 102]"
menthol,oliguria,1.81818,0.00158983,"[101, 2273, 2705, 4747, 102]","[101, 19330, 8004, 27703, 102]"
menthol,renal failure,1.14035,0.0103339,"[101, 2273, 2705, 4747, 102]","[101, 25125, 4945, 102]"
menthol,renal failure acute,1.35135,0.0158983,"[101, 2273, 2705, 4747, 102]","[101, 25125, 4945, 11325, 102]"
menthol,renal failure chronic,10.3846,0.0214626,"[101, 2273, 2705, 4747, 102]","[101, 25125, 4945, 11888, 102]"
menthol,renal impairment,2.5,0.00953895,"[101, 2273, 2705, 4747, 102]","[101, 25125, 25172, 102]"
menthol,hydronephrosis,6.66667,0.00317965,"[101, 2273, 2705, 4747, 102]","[101, 18479, 2638, 8458, 29166, 102]"
menthol,kidney small,10.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 14234, 2235, 102]"
menthol,renal atrophy,15.0,0.00238474,"[101, 2273, 2705, 4747, 102]","[101, 25125, 2012, 18981, 10536, 102]"
menthol,renal tubular necrosis,5.0,0.00397456,"[101, 2273, 2705, 4747, 102]","[101, 25125, 25147, 26785, 29166, 102]"
menthol,dysuria,1.39535,0.00476948,"[101, 2273, 2705, 4747, 102]","[101, 1040, 7274, 27703, 102]"
menthol,micturition disorder,5.0,0.000794913,"[101, 2273, 2705, 4747, 102]","[101, 23025, 20689, 22753, 8761, 102]"
